field_1,Antenas,Nombres,Lat,Long,CentroLat,CentroLong,MINVU,Area
1293,BMUCF,BMUCFW3,-33.432535999999999,-70.668670000000006,-33.433038883700000,-70.669713725099996,gran santiago,470535.24
5175,15COS,15COSU8,-33.442500000000003,-70.758888999999996,-33.443094292600001,-70.759014582000006,gran santiago,547278.07
1157,MECUM,MECUMU1,-33.439098000000001,-70.668426999999994,-33.439098000000001,-70.668426999999994,gran santiago,174990.62
6763,TRAC1,TRAC1U1,-33.386261099999999,-70.558899999999994,-33.385215875800000,-70.558177284099997,gran santiago,365177.43
7708,CQNC2,CQNC2X,-35.992547219999999,-72.326294444400006,-35.994237356699998,-72.327096325300005,cauquenes,398833949.75
731,QMIRF,QMIRFU3,-33.396628000000000,-71.700692000000004,-33.397469963900001,-71.700421774700004,el quisco,4341578399.38
7687,CPERF,CPERFU7,-33.041569440000004,-71.634819444399994,-33.040624327700002,-71.635229797799994,gran valparaiso,773528.42
6163,COQUI,COQUIU7,-30.000190000000000,-71.332530000000006,-29.999763289000001,-71.332037277699996,gran la serena,23348855.04
1991,LOSCU,LOSCUU3,-33.412920000000000,-70.608860000000007,-33.413112294800001,-70.609189002400001,gran santiago,239110.72
495,EPOC2,EPOC2W2,-33.396701999999998,-70.587897999999996,-33.397183589800001,-70.586313143200002,gran santiago,233416.32
339,CTIG1,CTIG1U9,-38.453969999999998,-71.909679999999994,-38.454451589800001,-71.907990365900005,curacautin,555972508.90
1516,TCAMA,TCAMAW1,-33.065592000000002,-71.421790000000001,-33.065417350300002,-71.420608101799999,gran valparaiso,2599136.54
1938,ALBC2,ALBC2A,-33.390396000000003,-70.515602000000001,-33.389450887700001,-70.515190007599998,gran santiago,614985.84
1025,AHMF2,AHMF2U7,-33.441958000000000,-70.650482999999994,-33.441726861200003,-70.650250572399997,gran santiago,2246.32
2522,ELTF2,ELTF210,-22.462605000000000,-68.923361000000000,-22.462605000000000,-68.923361000000000,calama,245160.79
5035,MAVME,MAVMEU2,-33.684750000000001,-71.213536000000005,-33.684808438899999,-71.212733260899995,melipilla,692227.37
1242,ROBIN,ROBINU7,-18.431999999999999,-70.293580000000006,-18.432201153499999,-70.293212751499993,arica,4271999.44
2540,PCOLL,PCOLLU8,-29.910453000000000,-71.238758000000004,-29.910192688199999,-71.237637225000000,gran la serena,922962.63
414,JLCOF,JLCOFU2,-33.394188900000003,-70.579049999999995,-33.394328619800000,-70.578100918800004,gran santiago,242015.06
3126,CHANT,CHANTW2,-33.457192999999997,-70.645505999999997,-33.457477967499997,-70.644914389099995,gran santiago,289275.97
9507,CSURF,CSURFU9,-22.484739000000001,-68.920417999999998,-22.485509462600000,-68.921117687700004,calama,53781264.44
1414,TNORF,TNORFU9,-36.606690600000000,-72.955774300000002,-36.606690600000000,-72.958029530600001,gran concepcion,29784781.35
5878,PATC1,PATC1U7,-33.428677000000000,-70.642775999999998,-33.427906537399998,-70.642001364699993,gran santiago,298102.15
2399,GAVC1,GAVC1U8,-33.516399000000000,-70.659698000000006,-33.517002460500002,-70.658444315599994,gran santiago,454297.57
1029,CLMSF,CLMSFW1,-27.356178000000000,-70.319137999999995,-27.355660804100001,-70.318444023400005,copiapo,51168659.86
153,RIVAD,RIVADU2,-33.522239999999996,-70.640360000000001,-33.523010462599999,-70.639584513900004,gran santiago,1040300.81
424,EDNUA,EDNUAU7,-33.507638999999998,-70.658528000000004,-33.506197399900003,-70.658528000000004,gran santiago,466560.32
519,HLNEF,HLNEF6Z,-34.973630000000000,-71.785839999999993,-34.973455350300000,-71.787048770100000,hualane,547273717.59
148,MELLA,MELLAU9,-33.482776999999999,-70.648964000000007,-33.482776999999999,-70.648964000000007,gran santiago,202979.55
142,DPCRZ,DPCRZAC,-33.511530000000000,-70.576629999999994,-33.511932307000002,-70.577465740600005,gran santiago,1023389.38
8516,REDUR,REDURU3,-33.391111109999997,-70.506555555700004,-33.390787862600000,-70.507016945700002,gran santiago,493759.89
13639,AGAND,AGANDU8,-33.432496999999998,-70.657083999999998,-33.432496999999998,-70.657083999999998,gran santiago,49444.69
5160,LLELO,LLELOU9,-33.422246000000001,-70.605422000000004,-33.423117020200003,-70.606024526100001,gran santiago,55930.98
4173,CAZUL,CAZULU1,-33.518278000000002,-71.593917000000005,-33.519149020199997,-71.593313805899996,gran san antonio,6671219.09
94,BSUDF,BSUDFL0,-33.367680000000000,-70.498397999999995,-33.367680000000000,-70.498397999999995,gran santiago,1005914.66
1272,MSPAB,MSPABU7,-33.444469400000003,-70.723251300000001,-33.444469400000003,-70.723251300000001,gran santiago,155685.46
3485,TRINF,TRINFU2,-33.546709999999997,-70.588340000000002,-33.546961441900002,-70.587817450499998,gran santiago,1707479.09
1051,ARAG1,ARAG1C,-37.253397900000003,-73.324614400000002,-37.252877276400000,-73.322173366200005,arauco,50804308.92
3240,MAFUF,MAFUF8A,-33.418990999999998,-70.608574000000004,-33.418921140099997,-70.608099325100000,gran santiago,80133.20
506,UTORF,UTORFU8,-33.469344999999997,-70.728790000000004,-33.469554579600000,-70.727365143800000,gran santiago,1103824.13
7969,RGCF2,RGCF2A,-36.830377800000001,-73.047127799999998,-36.830377800000001,-73.047127799999998,gran concepcion,334348.67
7304,CPLTF,CPLTFU7,-27.365279999999998,-70.315560000000005,-27.364714994100002,-70.315026167100001,copiapo,959355.53
4930,4CENF,4CENF8C,-33.415105550000000,-70.561972222199998,-33.415449542700003,-70.563104500799994,gran santiago,271831.31
507,FOSIS,FOSISU8,-33.437880999999997,-70.644097000000002,-33.437880999999997,-70.644097000000002,gran santiago,14122.61
6363,TCRZU,TCRZUU9,-29.944933330000001,-71.340497222200000,-29.944471052400001,-71.340944876699993,gran la serena,388267.21
1054,OCVIL,OCVILU9,-39.283845999999997,-72.224885000000000,-39.284233896899998,-72.225482246699997,villarrica,1775190.58
416,RMSRF,RMSRFU8,-33.626266000000001,-70.630898000000002,-33.626091350300001,-70.629708466799997,gran santiago,3544761.17
1934,VALOC,VALOCW2,-33.382500000000000,-70.729561000000004,-33.382902307000002,-70.728726501699995,gran santiago,3110993.67
151,TVICN,TVICNU2,-30.026900000000001,-70.703639999999993,-30.027175194200002,-70.702766703400002,vicuna,238877082.58
3370,MFCEF,MFCEFU2,-33.510078000000000,-70.605293000000003,-33.510078000000000,-70.605293000000003,gran santiago,345534.08
973,UDDEI,UDDEIU7,-33.392668000000000,-70.502498000000003,-33.392668000000000,-70.502498000000003,gran santiago,402291.16
6849,BCILC,BCILCU1,-33.416128999999998,-70.589512999999997,-33.416128999999998,-70.589512999999997,gran santiago,24490.81
10060,MFLEF,MFLEF9A,-33.431224999999998,-70.565830000000005,-33.430420386000002,-70.565830000000005,gran santiago,402623.68
830,CSJNF,CSJNF8C,-33.503700000000002,-70.626991000000004,-33.504202883700003,-70.628035582400003,gran santiago,1202073.83
3658,PDVC1,PDVC1L0,-33.443001000000002,-70.607101000000000,-33.443001000000002,-70.607101000000000,gran santiago,251907.99
1871,QUINO,QUINOU8,-33.353944444400000,-70.754750000000001,-33.354288437199997,-70.753618517600003,gran santiago,14013583.06
7660,MEZAP,MEZAPOZ,-33.391136000000003,-70.642570000000006,-33.391136000000003,-70.642570000000006,gran santiago,414302.27
2438,OHGSF,OHGSFW1,-20.218758330000000,-70.147572222199997,-20.218029102100001,-70.147934594600002,gran iquique,455540.69
1470,PUENT,PUENTU7,-33.575690000000002,-70.517690000000002,-33.576434780500001,-70.516939899799993,gran santiago,12643330.21
552,CSNOF,CSNOF8C,-33.448799999999999,-70.668400000000005,-33.449006395600001,-70.669079629899997,gran santiago,96220.70
2146,SEUGF,SEUGFU3,-33.461967000000001,-70.619804000000002,-33.462820422000000,-70.620826988700003,gran santiago,438868.82
462,MGAV1,MGAV1U3,-33.519995000000002,-70.652344999999997,-33.520064859900003,-70.652820229200003,gran santiago,798513.37
0,TARAP,TARAP,-37.242683000000000,-73.306150000000002,-37.242683000000000,-73.306150000000002,arauco,29127472.66
19337,ONEMI,ONEMIU1,-33.468677999999997,-70.663972000000001,-33.468677999999997,-70.663972000000001,gran santiago,367505.45
9446,CPECL,CPECLU7,-37.810167000000000,-73.396056000000002,-37.808843842800002,-73.395446439200001,canete,95478586.94
2312,VLMAR,VLMARCB,-29.954300000000000,-71.296300000000002,-29.955345224199998,-71.296996503000003,gran la serena,1600601.93
4041,ROSAR,ROSARTC,-33.406910000000003,-70.571312000000006,-33.406700420400000,-70.572735824500000,gran santiago,25583.15
3008,ABELF,ABELFW3,-33.423997200000002,-70.618202800000006,-33.424171849700002,-70.619389559100000,gran santiago,100032.34
487,LARIN,LARIN9C,-33.515560000000001,-70.826610000000002,-33.515315490399999,-70.828273210999996,gran santiago,26489128.51
1679,PALTF,PALTF3C,-33.466586999999997,-70.531143000000000,-33.467577487600003,-70.530933637600000,gran santiago,1079092.72
2906,ACHNF,ACHNFU2,-33.284804999999999,-70.693755999999993,-33.285509037200001,-70.692297259900002,gran santiago,7632420.36
3818,ASTER,ASTERU8,-32.839666999999999,-70.608861000000005,-32.840638496799997,-70.608551172199995,los andes,3028584.20
800,CALEV,CALEVC,-33.370480000000001,-70.757180000000005,-33.369605652899999,-70.757460528600006,gran santiago,2782384.42
678,SAJOH,SAJOHU1,-33.379030000000000,-70.495140000000006,-33.378501739900003,-70.495251545399995,gran santiago,2754160.76
969,LTDAF,LTDAF8B,-33.430280000000003,-70.555279999999996,-33.430754096199998,-70.554602983199999,gran santiago,592313.62
484,FLRC1,FLRC1W2,-33.505797999999999,-70.601791000000006,-33.506200307000000,-70.600955314800004,gran santiago,501243.73
4200,CHLC1,CHLC1B,-33.471029999999999,-70.644810000000007,-33.471551535700002,-70.644184777199996,gran santiago,458367.68
5093,MEARM,MEARMU2,-33.437260000000002,-70.650550999999993,-33.437260000000002,-70.650550999999993,gran santiago,10129.68
3681,CARRF,CARRF8X,-33.419189000000003,-70.663139000000001,-33.418183232499999,-70.663139000000001,gran santiago,388700.99
268,MIRAL,MIRALOC,-33.407138879999998,-70.527902777799994,-33.407472860100000,-70.527937780599999,gran santiago,299315.93
155,VPFON,VPFON9C,-33.372419000000001,-70.671250000000001,-33.372671261299999,-70.672079929099993,gran santiago,795673.13
5104,CRAUF,CRAUFU2,-33.129838880000001,-71.559950000000001,-33.128355902300001,-71.561189947700001,gran valparaiso,9648827.25
12905,AVGRA,AVGRAU3,-22.442347000000002,-68.926621999999995,-22.442648697599999,-68.927011012199998,calama,672161.90
7281,11SEP,11SEPU8,-33.422272000000000,-70.611108000000002,-33.422528820899998,-70.611366195800002,gran santiago,20693.54
2488,SEHUN,SEHUNU9,-33.645721999999999,-71.611610999999996,-33.646761623499998,-71.611156458300002,gran san antonio,15476965.32
1105,OVACF,OVACFW3,-30.584257999999998,-71.187567000000001,-30.584333970599999,-71.188575673700001,ovalle,7450845.60
398,LADG1,LADG1U7,-32.833750000000002,-70.599490000000003,-32.833540420399999,-70.598075437600002,los andes,3925069.21
7641,CORES,CORESW2,-29.969400000000000,-71.307500000000005,-29.970003460499999,-71.307500000000005,gran la serena,1567521.13
12176,MPIOF,MPIOF8A,-33.431675499999997,-70.636147399999999,-33.431925890599999,-70.636262572199996,gran santiago,218761.46
4355,MELAC,MELACIX,-33.537478999999998,-70.663978999999998,-33.537478999999998,-70.663978999999998,gran santiago,451877.86
1630,LIMNE,LIMNEU9,-33.032055999999997,-71.517555999999999,-33.030921865300002,-71.518048369799999,gran valparaiso,1115173.71
5255,LBTC1,LBTC1U9,-20.225902770000001,-70.142624999999995,-20.226305076999999,-70.143367609600006,gran iquique,435776.29
2279,SFCF2,SFCF2U9,-34.587833330000002,-70.987991666699997,-34.587833330000002,-70.988806128899995,san fernando,936521.90
101,MECOL,MECOLU9,-33.426223999999998,-70.590973000000005,-33.426245549800001,-70.590942228100005,gran santiago,200589.71
299,CATEM,CATEMW2,-32.777361110000001,-70.958083329999994,-32.777863993700002,-70.959119302000005,catemu,88556115.46
438,IZFRF,IZFRF9C,-20.200686109999999,-70.136336111099993,-20.201610665099999,-70.137162757499993,gran iquique,509988657.91
6795,OJBNF,OJBNF6C,-53.053111110000003,-70.894805555600001,-53.052318719900001,-70.895038001299994,punta arenas,228202668.95
547,HSFR1,HSFR1U7,-33.371769999999998,-70.545143999999993,-33.371391955100002,-70.545308762700003,gran santiago,359005.63
4591,CRISF,CRISFL0,-33.424799999999998,-70.595100000000002,-33.424799999999998,-70.595100000000002,gran santiago,108382.27
4107,GEBAQ,GEBAQU1,-34.165349999999997,-70.762597000000000,-34.164593910199997,-70.762264410000000,gran rancagua,1489452.87
2218,ELRET,ELRETU8,-33.034999999999997,-71.428719999999998,-33.034999999999997,-71.427280340300001,gran valparaiso,7533040.87
1400,AERAY,AERAYU3,-45.396078000000003,-72.674318999999997,-45.396078000000003,-72.675464844399997,puerto aisen,44921770.55
4965,EEMC1,EEMC1C,-20.212763880000001,-70.152241666699993,-20.214574261500001,-70.152241666699993,gran iquique,549326.56
2785,LOLMF,LOLMFW3,-33.481540000000003,-70.613889999999998,-33.482042883699997,-70.614934315100001,gran santiago,689223.90
7539,ECVTR,ECVTRW1,-33.394188999999997,-70.618244000000004,-33.393401406400002,-70.618587342599994,gran santiago,565948.74
2126,IRAPA,IRAPAU3,-33.606389000000000,-70.569166999999993,-33.607082082300003,-70.569469888300006,gran santiago,1130829.95
803,EMCAF,EMCAFU8,-33.542861100000003,-71.600580600000001,-33.543325644100001,-71.600258806499994,gran san antonio,10183846.21
5867,PASEO,PASEOL0,-33.414636000000002,-70.583264000000000,-33.414636000000002,-70.583264000000000,gran santiago,28988.80
8314,LATRA,LATRAU3,-33.454304000000000,-70.758244000000005,-33.454102846500000,-70.758661591399999,gran santiago,1310612.25
1435,HBANT,HBANTU1,-23.589611999999999,-70.376701999999995,-23.589233955099999,-70.376551856600003,antofagasta,4352703.89
668,TCAMP,TCAMPSC,-20.241902780000000,-70.133491669999998,-20.242405663700001,-70.134420028199997,gran iquique,654402.08
2280,HIHUA,HIHUAU7,-36.752485999999998,-73.103418000000005,-36.752829992700001,-73.102238414799999,gran concepcion,1555329.84
18560,MHOLF,MHOLF8A,-33.419499999999999,-70.604240000000004,-33.419583813999999,-70.604413927200000,gran santiago,49924.67
2553,SAJOS,SAJOSW2,-33.368805999999999,-70.505201999999997,-33.369884647600003,-70.504118234399996,gran santiago,404398.88
442,HAP11,HAP11U3,-33.405880000000003,-70.570650000000001,-33.405810140100002,-70.570175396699995,gran santiago,33456.33
881,MEUCH,MEUCHU,-33.443333330000002,-70.648983333299995,-33.443333330000002,-70.648983333299995,gran santiago,5531.44
682,PLNPF,PLNPFU3,-33.100655549999999,-71.574550000000002,-33.099649782500002,-71.576629496899997,gran valparaiso,8735942.80
3901,LLAYA,LLAYAW1,-32.841444000000003,-70.950610999999995,-32.840840539500000,-70.950610999999995,llaillay,47704174.88
8301,HVIT7,HVIT7U2,-33.390920000000001,-70.582479000000006,-33.391268408099997,-70.582719922099997,gran santiago,264839.53
2400,LCRF2,LCRF2U2,-32.787726999999997,-71.189139999999995,-32.788201096199998,-71.188467916500002,gran quillota,7872284.85
994,PGAMF,PGAMF6C,-20.242912199999999,-70.138239700000000,-20.243528570100001,-70.138790946100002,gran iquique,270486.54
4316,FBMOI,FBMOIU9,-33.439801000000003,-70.651118999999994,-33.439801000000003,-70.651118999999994,gran santiago,1360.73
4692,VEVES,VEVESL0,-33.521500000000003,-70.706699999999998,-33.521500000000003,-70.706699999999998,gran santiago,972472.14
2479,SMGG1,SMGG1B,-33.486294000000001,-70.656188999999998,-33.486736278099997,-70.655431651800001,gran santiago,913632.62
5523,AGRIF,AGRIFW3,-33.499465999999998,-70.596930999999998,-33.499968883699999,-70.597975531299994,gran santiago,478844.63
18,MRACF,MRACF8A,-33.403561099999997,-70.579169399999998,-33.403561099999997,-70.578205575300004,gran santiago,100892.57
6523,PAIHU,PAIHUU8,-23.619710000000001,-70.381360000000001,-23.620104998500000,-70.381158967100006,antofagasta,558727.14
154,ISIC1,ISIC1U8,-33.414000999999999,-70.600303999999994,-33.415307530299998,-70.599400292200002,gran santiago,24685.08
7244,MELI4,MELI4U9,-33.693300000000001,-71.207826999999995,-33.692361283700002,-71.207826999999995,melipilla,26925787.82
2420,RJMC1,RJMC1U1,-33.539600000000000,-70.575691000000006,-33.538609512400001,-70.575900534300004,gran santiago,1104810.01
1185,MESAN,MESANLX,-33.442591659999998,-70.644958333299996,-33.442591659999998,-70.644958333299996,gran santiago,34050.86
2136,CRUZF,CRUZF5A,-32.824043000000003,-71.221405000000004,-32.824768850200002,-71.220906304699994,gran quillota,23675238.69
7134,HPCH2,HPCH2W1,-34.383031000000003,-72.015575999999996,-34.383106681500003,-72.015055920400002,pichilemu,16078449166.21
9405,LOACF,LOACFU9,-37.473733330000002,-72.350075000000004,-37.474077322699998,-72.351265874700005,los angeles,275313.61
3248,REPUF,REPUFAC,-40.574747700000003,-73.151836099999997,-40.575091692699999,-73.153080398800000,osorno,1957819.43
2209,YUNG1,YUNG1W3,-37.124724999999998,-72.002727777800004,-37.126736534999999,-72.002727777800004,yungay,244409159.60
2674,CRUCA,CRUCAU7,-33.612138999999999,-70.792193999999995,-33.610797976699999,-70.792193999999995,gran santiago,7096736.43
9225,PEQUI,PEQUIU9,-36.742777769999996,-72.467916666700006,-36.742777769999996,-72.469673840200002,quillon,77628867.15
2750,PBUSF,PBUSFU3,-33.441006000000002,-70.631279000000006,-33.441622370099999,-70.631898806199999,gran santiago,137769.57
44,GRALA,GRALAU3,-33.461900000000000,-70.695499999999996,-33.461900000000000,-70.696745777299995,gran santiago,608208.82
4706,HUEES,HUEESU2,-33.439374999999998,-70.649398000000005,-33.439635311799996,-70.648233787500004,gran santiago,3591.80
1301,RAUEF,RAUEFU7,-40.556333000000002,-73.164338999999998,-40.555113571699998,-73.163412368099998,osorno,13044026.02
1833,FREF2,FREF2U8,-38.961813880000001,-72.621408333299996,-38.961604300399998,-72.619879739200002,pitrufquen,57108112.80
160,VALSF,VALSF10,-39.848950000000002,-73.219359999999995,-39.849570223299999,-73.220759266700000,valdivia,13560350.90
6045,PSQNF,PSQNFU3,-29.930722220000000,-71.245861110700005,-29.930839559500001,-71.246095626499994,gran la serena,821644.09
6360,COHIC,COHICW1,-36.617631000000003,-72.125872000000001,-36.616640512399997,-72.126089592900001,gran chillan,1392702.41
5889,RHUEF,RHUEF3Y,-40.574696000000003,-73.175758000000002,-40.575503638299999,-73.174239432600004,osorno,2809431.22
12252,CCARO,CCAROU9,-33.373215000000002,-70.683081999999999,-33.373985462599997,-70.683856154799997,gran santiago,777232.94
118,LLOF2,LLOF2U1,-33.612037999999998,-71.615097000000006,-33.610944158099997,-71.614484539200006,gran san antonio,6032416.86
4063,ISMF2,ISMF2L0,-18.478189000000000,-70.318550000000002,-18.478189000000000,-70.318550000000002,arica,28720140.93
